Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario1,-1.11021515601039,-0.251452163216341,-1.87715838661866,0.332307332674281,-0.141626854043793,-2.06121169237094,-1.14984107085897,0.428426700961062,0.790207725135807,0.415565905552245
scenario2,0.899336299561482,-0.251452163216341,-1.87715838661866,-0.843161561242617,-0.817806525137541,-0.661134030861102,1.14913095210257,0.0536286023721492,1.14890278045529,-1.28892018596264
scenario3,-1.11021515601039,-1.86891850979272,-0.0434069564481533,-1.79212218554404,0.92578134429007,-0.105529980569235,-1.14984107085897,-1.50089941682023,-0.0743001197356238,1.14072456907136
scenario4,0.899336299561482,-1.86891850979272,-1.87715838661866,-1.79212218554404,1.38613450599802,-1.27398518373871,0.332753055894425,-1.50089941682023,-0.0743001197356238,-0.231298664933043
scenario5,0.899336299561482,-0.251452163216341,-0.0434069564481533,-1.79212218554404,-0.141626854043793,-0.661134030861102,1.14913095210257,0.428426700961062,-0.656287758212941,0.415565905552245
scenario6,0.899336299561482,-1.86891850979272,-0.0434069564481533,1.27141349628705,0.92578134429007,-0.105529980569235,1.29337942688791,0.740024488275353,1.14890278045529,1.14072456907136
scenario7,0.899336299561482,0.783819908286724,0.955320254155721,0.332307332674281,-0.141626854043793,0.415659806707041,-1.14984107085897,1.01156138266846,-0.656287758212941,1.14072456907136
scenario8,-1.11021515601039,0.293905420967221,0.955320254155721,-0.208798797870263,-0.817806525137541,-0.661134030861102,0.723599002393865,0.740024488275353,0.389792938318502,-1.50387345787308
scenario9,0.899336299561482,0.293905420967221,0.465930449168828,-0.208798797870263,-1.88744888014944,-1.27398518373871,1.14913095210257,-1.50089941682023,1.14890278045529,-0.799573801822602
scenario10,-1.11021515601039,-0.251452163216341,-1.16388321629108,0.332307332674281,0.92578134429007,0.415659806707041,1.29337942688791,-1.50089941682023,1.14890278045529,-0.799573801822602
