Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario49,0,1,2,0,20,100,100,40,-60,60,80,40,0.1
scenario50,1,2,2,0,60,80,60,100,30,60,80,80,0.2
scenario51,2,0,1,0,0,100,60,40,60,40,100,80,0.1
scenario52,1,2,2,0,20,100,40,20,0,20,100,80,0.1
scenario53,1,2,2,0,100,40,60,20,60,40,40,40,1
scenario54,0,1,2,0,40,80,40,20,60,40,100,60,0.2
scenario55,0,1,2,1,60,40,60,40,0,60,80,60,0.1
scenario56,1,2,0,1,20,40,20,80,-60,60,20,40,0.6
scenario57,0,1,1,2,20,20,60,20,30,80,0,60,0.1
scenario58,2,0,1,0,0,100,60,0,-90,40,60,20,0.1
scenario59,1,2,0,1,80,20,0,40,0,20,60,0,0.4
scenario60,0,1,2,0,60,100,20,0,-90,0,40,20,0.1
scenario61,0,1,2,0,20,100,100,40,-60,60,80,40,0.1
scenario62,2,0,1,0,20,100,60,20,90,20,100,80,0.1
scenario63,2,0,1,2,0,100,60,0,-90,40,80,20,0.2
scenario64,1,2,2,0,80,20,80,20,90,40,20,40,1
scenario65,1,2,2,0,80,80,40,0,-30,60,80,40,0.4
scenario66,0,1,2,0,40,60,40,40,90,60,40,60,0.2
scenario67,0,1,2,0,20,80,80,0,-90,0,20,40,0.2
scenario68,1,2,2,0,60,100,60,80,0,40,100,80,0.2
scenario69,1,2,2,0,40,80,20,100,90,60,80,80,0.2
scenario70,1,2,0,1,40,20,0,60,-30,80,20,100,0.8
scenario71,1,2,0,1,20,40,20,80,-90,60,20,40,0.6
scenario72,2,0,1,0,20,80,80,20,-90,60,60,40,0.2
scenario73,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario74,2,0,1,0,20,80,80,20,-60,40,80,0,0.4
scenario75,2,0,1,0,60,60,0,20,-60,60,20,60,0.1
scenario76,1,2,2,0,20,40,60,60,-60,80,100,80,0.8
scenario77,2,1,0,1,40,40,80,100,60,20,80,60,0.2
scenario78,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario79,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario80,1,0,2,0,20,80,0,100,-30,0,40,20,0.6
scenario81,0,1,2,0,40,80,0,60,-60,80,0,60,1
scenario82,2,1,0,1,100,0,20,0,-30,60,100,60,0.4
scenario83,0,2,1,2,100,100,80,20,-60,100,80,40,0.2
scenario84,1,2,2,0,80,80,0,60,60,60,0,80,0.4
scenario85,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario86,2,0,0,1,0,20,0,100,-60,60,20,60,0.8
scenario87,2,0,0,1,0,0,20,100,-30,100,20,80,1
scenario88,0,1,2,0,60,20,0,100,-30,100,20,80,1
scenario89,2,0,1,0,0,0,0,100,-60,80,20,80,0.8
scenario90,2,1,0,1,0,0,20,100,-30,80,20,80,0.2
scenario91,2,0,0,1,0,20,0,100,-60,80,0,40,1
scenario92,1,2,0,2,0,0,0,0,-30,80,0,60,1
scenario93,0,1,2,0,20,40,40,100,-30,80,60,60,1
scenario94,0,1,2,0,0,20,0,100,-30,100,0,60,1
scenario95,0,1,2,0,20,20,0,100,-30,80,0,60,0.2
scenario96,0,1,1,2,0,0,0,80,0,60,0,60,1
scenario97,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario98,0,1,2,0,0,0,0,80,-30,60,20,40,1
scenario99,2,1,0,1,20,20,20,100,-30,100,40,60,0.8
scenario100,0,1,2,0,0,20,20,100,-90,100,0,80,0.8
scenario101,0,1,2,0,0,80,0,60,-30,80,0,80,1
scenario102,1,0,2,0,0,0,0,20,-30,60,0,20,0.1
scenario103,2,0,1,2,0,0,0,80,30,40,0,40,0.6
scenario104,0,1,2,0,0,0,0,100,0,100,0,80,0.8
scenario105,0,1,2,0,40,20,0,100,0,60,20,80,0.8
scenario106,1,2,2,0,40,0,20,80,-30,80,0,60,0.8
scenario107,0,2,1,2,20,0,0,100,-30,60,20,80,0.8
scenario108,2,0,0,1,0,0,0,80,-30,100,100,80,1
scenario109,2,1,0,1,20,20,20,100,-30,100,40,60,0.8
scenario110,2,0,0,1,0,20,0,80,30,60,0,100,1
scenario111,0,1,2,1,60,0,20,60,-30,60,20,40,1
scenario112,0,1,2,0,20,0,0,100,0,100,20,100,0.8
scenario113,0,1,2,0,0,0,20,100,-30,80,20,80,1
scenario114,0,1,2,0,60,40,0,80,-30,60,20,60,0.8
scenario115,1,2,0,1,20,80,20,0,-30,60,0,80,0.1
scenario116,0,1,2,0,0,40,40,100,-30,80,20,80,0.8
scenario117,2,1,0,1,80,20,0,40,-30,20,0,0,0.1
scenario118,1,0,2,0,0,0,0,20,-60,40,20,20,0.1
scenario119,1,0,2,0,20,20,0,60,-30,100,100,60,0.8
scenario120,1,2,0,1,40,40,0,100,30,60,0,80,0.6
scenario121,2,0,0,1,0,20,0,80,30,60,0,100,1
scenario122,1,2,0,2,20,20,0,100,60,80,0,60,0.4
scenario123,0,1,2,1,20,20,0,100,30,100,60,100,1
scenario124,2,0,1,0,80,40,20,80,60,60,20,100,0.8
scenario125,0,1,1,2,40,80,20,20,-30,60,20,60,0.1
scenario126,0,2,1,2,20,0,20,100,-30,100,20,100,0.8
scenario127,1,2,0,2,0,0,0,20,-90,60,80,0,0.6
scenario128,0,1,2,1,20,40,20,80,-90,100,60,40,0.6
scenario129,1,2,2,0,60,100,60,80,0,60,0,60,1
scenario130,0,1,2,0,0,20,20,100,0,100,60,80,0.8
scenario131,2,0,1,2,60,0,40,80,-30,40,20,20,0.8
scenario132,0,1,2,1,20,40,0,100,0,40,20,60,1
scenario133,2,0,0,1,0,20,0,80,30,60,0,100,1
scenario134,0,1,2,1,0,100,20,80,30,60,20,80,1
scenario135,0,2,1,2,100,80,40,100,-60,100,20,100,0.2
scenario136,1,2,0,2,20,40,0,80,-30,100,0,60,0.4
scenario137,1,2,0,1,40,20,20,100,-30,100,40,40,0.6
scenario138,0,2,1,2,60,100,0,0,-30,80,20,60,0.1
scenario139,2,0,1,0,60,0,40,20,-60,40,20,0,0.6
scenario140,1,2,0,2,40,40,0,100,0,60,20,80,0.8
scenario141,0,1,2,0,80,40,0,100,60,40,0,100,1
scenario142,1,2,2,0,0,100,0,80,-30,60,40,60,1
scenario143,0,2,1,2,20,0,20,100,-30,100,40,80,0.6
scenario144,2,0,1,2,40,20,0,100,60,100,40,100,0.8
scenario145,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario146,0,2,1,2,60,80,20,0,-30,60,20,20,1
scenario147,0,1,2,0,0,20,0,80,0,80,0,60,0.2
scenario148,1,2,2,0,40,40,60,100,-30,80,100,100,0.8
scenario149,0,1,2,0,40,80,0,40,-60,80,20,40,1
scenario150,1,2,2,0,80,80,0,60,90,40,0,80,0.4
scenario151,0,2,1,2,100,100,20,20,-30,40,80,20,0.1
scenario152,0,1,2,0,40,80,0,60,-90,80,0,60,1
scenario153,0,1,2,0,40,80,0,80,-60,80,40,60,1
scenario154,0,2,1,2,0,20,0,100,-30,80,0,60,1
scenario155,0,1,2,0,20,80,0,80,-60,80,0,60,1
scenario156,2,0,1,0,0,20,20,100,-30,80,0,60,1
scenario157,0,1,2,0,20,80,0,80,-60,80,0,60,1
scenario158,2,0,1,2,40,80,60,80,-90,40,20,80,0.8
scenario159,2,0,1,0,20,100,0,80,-90,60,0,60,1
scenario160,0,1,2,1,40,80,0,80,0,60,60,60,1
scenario161,2,1,0,1,20,80,0,80,-90,60,0,80,1
scenario162,0,2,1,2,20,100,0,80,-30,80,20,60,1
scenario163,2,1,0,1,20,60,0,100,-60,80,0,40,0.8
scenario164,2,0,1,0,100,80,0,20,-60,80,0,60,1
scenario165,0,1,2,0,20,100,0,60,-90,80,80,80,1
scenario166,0,1,2,0,0,100,100,20,-30,80,0,60,0.6
scenario167,0,1,2,1,0,100,20,100,-30,80,20,60,0.8
scenario168,2,1,0,1,40,0,20,80,-60,100,20,60,1
scenario169,0,1,2,0,20,80,0,80,-60,80,0,60,1
scenario170,0,2,1,2,20,100,20,60,-90,60,40,80,1
scenario171,2,0,1,2,40,80,100,80,90,40,20,60,0.8
scenario172,1,2,0,2,0,100,0,100,-90,80,0,80,1
scenario173,1,2,0,1,100,100,100,20,-60,100,20,80,1
scenario174,1,2,0,1,60,60,60,80,-90,60,40,60,0.8
scenario175,1,2,0,2,0,100,80,20,-30,40,20,60,0.6
scenario176,0,1,2,1,100,100,20,100,-30,80,40,20,1
scenario177,0,1,2,1,0,100,40,100,-30,80,40,60,0.8
scenario178,0,1,1,2,20,20,0,100,-30,80,20,80,1
scenario179,1,2,0,2,20,60,60,0,-90,60,20,40,1
scenario180,2,0,1,0,20,100,100,20,-30,100,20,40,0.6
scenario181,2,0,1,2,40,80,100,80,90,40,20,60,0.8
scenario182,2,0,1,0,0,100,40,100,30,100,100,60,0.4
scenario183,2,0,0,1,0,80,80,40,-30,80,20,60,0.6
scenario184,0,1,1,2,60,80,20,60,-90,40,80,0,0.8
scenario185,2,0,0,1,20,0,0,80,90,60,20,80,0.8
scenario186,0,1,1,2,80,40,40,80,-90,60,40,60,0.2
scenario187,2,0,1,0,0,80,40,80,-60,80,0,60,1
scenario188,0,1,2,1,0,80,0,100,-30,80,60,40,0.8
scenario189,2,0,0,1,0,100,80,0,0,20,60,40,0.6
scenario190,0,1,2,1,20,20,0,100,-30,100,0,80,1
scenario191,2,0,1,2,40,60,80,80,-90,60,40,60,0.8
scenario192,1,2,0,2,100,100,0,80,90,60,20,60,1
scenario193,2,0,1,2,40,80,100,80,90,40,20,60,0.8
scenario194,0,1,2,1,20,0,40,100,30,100,20,40,0.4
scenario195,2,0,1,0,20,100,40,100,60,100,80,60,0.4
scenario196,1,2,0,1,20,40,80,80,-90,100,60,60,0.6
scenario197,1,2,2,0,60,100,40,60,-90,40,80,0,0.8
scenario198,1,2,0,2,100,80,0,80,0,60,20,60,0.8
scenario199,2,0,1,0,20,80,100,80,60,100,20,40,0.2
scenario200,1,2,0,2,100,100,0,40,90,60,0,40,0.1
scenario201,1,2,2,0,20,100,20,100,30,20,100,60,0.2
scenario202,1,0,2,0,60,40,40,80,-90,80,20,60,0.4
scenario203,2,0,1,0,0,100,20,80,0,100,0,80,0.1
scenario204,1,2,0,2,100,100,20,100,90,60,20,40,1
scenario205,2,0,1,2,40,80,100,80,90,40,20,60,0.8
scenario206,1,2,0,2,100,80,20,40,60,80,0,60,0.2
scenario207,1,2,0,2,20,100,40,100,90,60,40,40,1
scenario208,0,1,2,0,0,100,40,60,-30,80,0,60,0.1
scenario209,0,2,1,2,20,80,100,80,90,100,80,40,0.2
scenario210,0,1,2,1,60,60,80,60,60,60,0,80,1
scenario211,2,0,1,0,20,100,80,100,90,20,80,60,0.4
scenario212,1,2,2,0,100,40,0,20,60,60,0,40,0.1
scenario213,2,0,0,1,100,100,40,100,90,40,40,40,1
scenario214,1,2,2,0,0,100,20,80,0,40,20,80,0.1
scenario215,1,2,0,2,0,80,40,80,-90,60,0,80,0.6
scenario216,2,1,0,1,0,20,20,40,30,0,100,60,0.1
scenario217,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario218,0,2,1,2,0,20,0,80,0,80,0,40,0.2
scenario219,0,1,2,0,40,80,0,80,-60,20,40,60,1
scenario220,0,1,2,0,0,20,0,80,0,80,0,60,0.2
scenario221,0,1,2,0,40,80,0,80,-30,80,20,20,1
scenario222,0,1,2,0,60,100,0,20,-30,80,40,40,0.8
scenario223,0,1,2,0,0,60,0,80,-30,80,0,80,1
scenario224,1,2,2,0,40,40,40,100,-30,60,100,100,1
scenario225,0,2,1,2,0,40,0,80,60,100,20,60,0.4
scenario226,0,1,1,2,60,100,20,0,-30,60,20,100,1
scenario227,0,1,2,0,40,80,20,80,-60,60,40,60,1
scenario228,0,1,2,0,20,80,0,80,-60,80,0,60,0.8
scenario229,0,1,2,0,60,100,0,20,-30,80,40,40,0.8
scenario230,0,2,1,2,60,100,0,20,-30,100,40,40,1
scenario231,0,2,1,2,60,0,0,20,-30,80,40,60,0.6
scenario232,0,2,1,2,80,80,0,20,-30,60,20,40,0.2
scenario233,0,2,1,2,60,100,20,40,0,80,20,40,0.2
scenario234,2,0,1,2,60,80,20,40,-30,60,40,40,0.8
scenario235,2,0,1,2,100,100,0,40,-30,80,40,40,0.2
scenario236,2,0,1,0,80,100,0,40,-30,80,40,20,0.8
scenario237,2,0,0,1,60,100,0,0,-60,80,20,20,0.8
scenario238,0,1,2,0,60,0,20,20,0,100,40,40,1
scenario239,0,1,2,0,60,100,100,0,-30,20,60,20,0.8
scenario240,2,0,1,0,0,100,80,20,-30,100,40,20,0.1
scenario241,2,0,1,2,100,100,0,40,-30,80,40,40,0.2
scenario242,0,1,2,0,80,100,40,40,0,80,40,40,0.1
scenario243,2,1,0,1,80,100,40,20,0,60,20,60,0.2
scenario244,1,2,2,0,100,100,0,60,-30,80,40,60,0.1
scenario245,2,0,1,0,80,0,20,20,0,80,40,60,0.1
scenario246,1,2,2,0,0,100,100,20,-30,80,0,40,0.1
scenario247,0,2,1,2,0,0,0,0,0,100,60,60,0.6
scenario248,0,1,2,1,40,0,0,40,0,80,20,60,1
scenario249,0,1,2,0,100,60,0,40,0,60,60,0,0.6
scenario250,2,0,0,1,60,100,20,0,-60,80,80,20,0.8
scenario251,2,1,0,1,80,100,0,20,-30,80,40,40,0.2
scenario252,0,2,1,2,80,80,0,20,-30,80,60,20,1
scenario253,2,0,1,2,100,100,0,40,-30,80,40,40,0.2
scenario254,2,1,0,1,80,60,0,40,-60,80,60,40,0.1
scenario255,2,0,0,1,100,100,0,0,-60,80,80,0,0.8
scenario256,0,1,2,0,0,100,100,20,-30,80,0,20,1
scenario257,2,0,1,0,60,0,80,20,0,100,0,40,0.1
scenario258,1,2,2,0,80,80,0,40,0,80,20,60,0.4
scenario259,2,1,0,1,100,80,20,40,-90,20,100,80,0.2
scenario260,0,1,2,0,60,0,0,40,0,100,40,80,1
scenario261,2,1,0,1,100,80,0,20,-30,80,80,20,0.6
scenario262,1,2,2,0,100,60,0,60,-30,80,40,60,0.1
scenario263,1,2,0,2,80,80,20,40,90,80,0,60,1
scenario264,0,2,1,2,20,100,100,20,30,100,0,40,0.1
scenario265,2,0,1,2,100,100,0,40,-30,80,40,40,0.2
scenario266,0,1,2,1,60,20,20,20,30,20,80,80,1
scenario267,2,0,0,1,80,100,20,20,-60,40,80,100,0.2
scenario268,0,1,2,1,100,80,20,20,-90,20,40,80,0.2
scenario269,1,2,2,0,100,80,0,60,90,60,0,40,0.4
scenario270,2,0,1,2,60,80,80,20,0,80,0,40,0.2
scenario271,1,2,2,0,80,80,20,0,-60,60,100,40,0.4
scenario272,0,1,1,2,80,100,20,100,90,80,20,60,1
scenario273,1,2,0,2,60,80,100,40,90,80,0,60,1
scenario274,1,2,2,0,100,40,0,60,-60,80,60,100,0.1
scenario275,1,2,2,0,80,80,0,40,-30,100,60,20,0.4
scenario276,2,0,0,1,100,100,100,0,-60,80,100,0,0.8
scenario277,2,0,1,2,100,100,0,40,-30,80,40,40,0.2
scenario278,1,2,2,0,80,60,20,40,-90,80,40,100,0.1
scenario279,0,1,2,1,0,100,40,40,-90,20,20,60,0.4
scenario280,0,1,1,2,80,100,0,40,60,80,20,60,1
scenario281,0,1,2,1,100,20,20,20,30,20,100,60,1
scenario282,2,1,0,1,80,80,20,80,90,40,0,20,0.4
scenario283,2,0,1,2,80,80,0,60,0,60,60,80,0.6
scenario284,2,1,0,1,100,100,80,20,-30,60,80,20,0.8
scenario285,2,0,0,1,80,100,100,0,-90,80,80,0,1
scenario286,2,1,0,1,40,80,80,20,0,80,0,40,0.4
scenario287,2,0,1,2,60,100,0,40,0,100,60,40,0.4
scenario288,1,2,0,1,100,0,0,80,-60,100,60,80,0.1
scenario289,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario290,0,1,2,0,0,20,0,80,0,80,0,60,0.2
scenario291,0,1,2,0,20,80,0,60,0,80,0,100,0.8
scenario292,2,0,1,0,100,100,0,0,-30,80,40,40,0.2
scenario293,0,1,2,1,100,100,20,40,-30,80,60,40,0.2
scenario294,0,1,2,0,100,100,0,40,-30,20,40,40,0.2
scenario295,0,1,1,2,40,80,0,100,0,100,20,20,1
scenario296,0,1,2,0,40,80,20,80,-60,60,20,60,0.8
scenario297,0,2,1,2,0,20,0,80,0,80,40,40,1
scenario298,0,1,2,1,60,80,20,100,-30,60,40,60,1
scenario299,0,1,2,0,80,20,0,100,0,80,0,40,0.2
scenario300,2,1,0,1,40,100,60,40,-30,60,40,40,0.1
scenario301,0,1,2,0,20,80,0,60,0,80,0,100,0.8
scenario302,0,1,2,0,40,60,80,40,-30,60,0,100,0.6
scenario303,2,0,1,2,20,80,20,80,0,60,0,100,1
scenario304,2,1,0,1,80,40,0,40,30,80,0,0,1
scenario305,0,1,2,0,0,80,0,80,-30,80,0,100,0.8
scenario306,0,2,1,2,20,40,0,60,30,60,0,100,0.1
scenario307,0,1,1,2,20,60,0,40,30,100,0,100,0.6
scenario308,0,1,2,0,20,100,20,40,0,80,20,100,0.8
scenario309,0,2,1,2,20,100,20,40,0,80,0,100,0.8
scenario310,2,0,1,0,40,80,20,40,-90,60,0,100,0.6
scenario311,2,0,1,2,0,80,20,40,0,80,20,80,1
scenario312,0,1,2,0,100,80,0,60,-30,20,20,20,0.6
scenario313,2,0,1,2,0,80,20,40,0,80,20,80,1
scenario314,0,2,1,2,20,20,20,60,0,80,0,80,0.2
scenario315,0,2,1,2,40,40,0,80,30,80,0,100,0.2
scenario316,2,0,1,2,40,60,40,60,0,80,20,100,0.2
scenario317,1,2,2,0,20,40,80,20,0,40,0,100,0.8
scenario318,2,0,1,2,60,80,40,40,-90,60,20,100,0.1
scenario319,2,0,1,2,0,60,20,40,0,100,100,80,1
scenario320,0,1,2,1,100,60,0,60,-30,20,0,0,0.4
scenario321,0,2,1,2,100,100,40,80,-30,40,100,60,0.8
scenario322,0,2,1,2,40,100,20,40,30,80,0,80,0.8
scenario323,2,0,1,2,40,80,100,60,30,60,100,80,1
scenario324,2,0,0,1,0,100,0,60,30,100,0,40,0.6
scenario325,2,0,1,2,0,80,20,40,0,80,20,80,1
scenario326,1,2,2,0,20,80,80,20,30,40,0,80,0.1
scenario327,2,1,0,1,0,60,20,80,-60,80,0,60,0.6
scenario328,1,0,2,0,40,100,80,60,0,80,100,100,1
scenario329,0,2,1,2,100,100,40,60,90,100,60,60,1
scenario330,1,2,2,0,40,80,20,60,0,100,60,80,0.8
scenario331,1,2,2,0,40,100,80,40,30,100,100,80,0.8
scenario332,2,1,0,1,40,20,0,100,0,100,0,60,0.4
scenario333,0,1,2,0,80,80,20,60,0,20,0,0,0.6
scenario334,2,0,0,1,40,80,40,80,0,0,20,100,0.1
scenario335,0,2,1,2,60,60,20,80,0,100,0,100,0.1
scenario336,2,0,1,2,20,80,0,40,30,100,0,100,1
scenario337,2,0,1,2,0,80,20,40,0,80,20,80,1
scenario338,0,1,2,0,80,100,40,60,0,0,0,0,0.8
scenario339,0,1,2,0,40,0,20,80,0,80,0,60,0.6
scenario340,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario341,0,1,2,0,0,20,0,80,0,80,0,60,0.2
scenario342,0,1,2,0,20,80,0,60,0,80,0,100,0.8
scenario343,2,0,1,0,100,100,0,0,-30,80,40,40,0.2
scenario344,0,1,2,1,100,100,20,40,-30,80,60,40,0.2
scenario345,0,1,2,0,100,100,0,40,-30,20,40,40,0.2
scenario346,0,1,1,2,40,80,0,100,0,100,20,20,1
scenario347,0,1,2,0,40,80,20,80,-60,60,20,60,0.8
scenario348,0,2,1,2,0,20,0,80,0,80,40,40,1
scenario349,0,1,2,1,60,80,20,100,-30,60,40,60,1
scenario350,0,1,2,0,80,20,0,100,0,80,0,40,0.2
scenario351,2,1,0,1,40,100,60,40,-30,60,40,40,0.1
scenario352,2,1,0,1,40,100,60,40,-30,60,40,40,0.1
scenario353,1,2,0,1,0,100,60,60,-30,0,40,60,0.1
scenario354,0,2,1,2,20,100,20,40,-30,0,80,60,0.1
scenario355,2,1,0,1,40,100,80,40,-30,0,60,20,0.1
scenario356,2,1,0,1,40,100,40,60,-30,40,100,60,0.2
scenario357,2,1,0,1,40,100,80,60,-60,60,100,20,0.1
scenario358,2,1,0,1,60,100,80,60,0,60,100,40,0.1
scenario359,2,1,0,1,20,100,40,20,-30,40,40,0,0.1
scenario360,2,0,0,1,40,100,60,20,30,60,80,40,0.1
scenario361,1,2,2,0,20,100,80,60,90,60,60,20,0.1
scenario362,1,2,0,1,60,100,80,60,0,40,20,20,0.1
scenario363,2,1,0,1,60,80,60,20,-60,60,40,60,0.1
scenario364,2,1,0,1,20,100,40,20,-30,40,40,0,0.1
scenario365,1,0,2,0,60,80,100,40,60,0,0,40,0.1
scenario366,2,1,0,1,40,100,80,20,60,0,60,20,0.1
scenario367,1,2,2,0,60,100,60,40,-30,20,0,80,0.4
scenario368,2,1,0,1,0,80,40,80,-60,40,100,80,0.4
scenario369,2,0,1,0,60,80,60,0,-30,60,20,40,0.1
scenario370,1,2,2,0,20,80,100,60,90,40,60,40,0.8
scenario371,1,2,0,1,40,80,60,60,30,40,100,20,0.1
scenario372,1,2,0,1,0,40,100,20,-30,40,60,20,0.1
scenario373,1,2,0,1,60,100,100,60,0,20,20,20,0.2
scenario374,0,2,1,2,20,100,60,60,-30,20,100,20,0.1
scenario375,0,2,1,2,0,100,20,80,-30,0,40,80,0.1
scenario376,0,2,1,2,20,100,60,60,-30,20,100,20,0.1
scenario377,2,0,1,0,40,60,60,0,0,80,0,40,0.1
scenario378,1,2,0,1,80,100,80,60,0,20,20,0,0.4
scenario379,1,2,2,0,20,80,80,60,90,40,60,40,1
scenario380,0,2,1,2,0,100,60,20,0,20,80,40,0.1
scenario381,2,0,1,0,20,100,40,80,-60,20,100,60,0.4
scenario382,1,2,0,1,80,40,100,40,0,40,60,20,0.8
scenario383,2,1,0,1,0,100,40,100,-30,60,80,60,0.6
scenario384,0,1,2,0,20,100,100,100,-30,20,60,100,0.1
scenario385,0,2,1,2,60,100,20,20,0,0,20,40,0.1
scenario386,1,2,0,2,80,100,80,60,30,20,20,40,0.1
scenario387,2,0,1,2,60,100,80,0,60,20,60,40,0.1
scenario388,0,2,1,2,0,100,60,20,0,20,80,40,0.1
scenario389,0,1,1,2,100,80,80,40,30,20,0,0,0.2
scenario390,0,2,1,2,80,100,20,40,0,0,20,100,0.1
scenario391,2,0,1,0,80,80,0,40,-30,20,20,60,0.1
scenario392,0,1,2,0,40,100,60,40,60,0,40,40,0.1
scenario393,1,0,2,0,100,100,80,100,30,20,0,60,0.1
scenario394,2,0,1,0,0,100,0,40,0,20,100,20,0.1
scenario395,2,1,0,1,0,100,20,100,-60,60,80,60,0.6
scenario396,1,2,0,1,100,80,60,40,-30,20,40,40,0.6
scenario397,0,1,2,0,80,100,60,60,60,0,20,40,0.1
scenario398,0,1,2,1,100,40,80,80,0,20,0,40,0.1
scenario399,1,2,0,1,40,100,60,80,90,40,20,40,1
scenario400,2,1,0,1,0,100,20,100,-60,60,80,60,0.6
scenario401,0,1,1,2,100,20,60,60,-60,40,40,40,0.6
scenario402,2,0,1,0,0,100,60,0,-30,20,60,20,0.1
scenario403,1,0,2,0,80,20,60,100,0,40,0,0,0.1
scenario404,0,2,1,2,60,100,40,0,60,20,20,40,0.8
scenario405,0,2,1,2,100,100,60,20,30,0,20,100,0.1
scenario406,0,1,2,1,80,100,60,40,60,0,40,40,0.2
scenario407,2,0,1,0,80,80,80,40,90,0,20,40,0.2
scenario408,1,2,2,0,80,100,80,80,-30,40,0,40,0.2
scenario409,2,0,1,0,100,80,80,100,90,60,40,60,0.1
scenario410,1,2,0,1,20,80,80,80,90,40,20,60,1
scenario411,2,0,1,2,100,100,80,20,0,0,20,0,0.2
scenario412,1,0,2,0,80,0,80,0,60,0,60,0,0.6
scenario413,1,0,2,0,100,0,100,20,30,40,100,80,1
scenario414,1,2,0,2,80,0,100,20,90,20,60,100,0.2
scenario415,1,0,2,0,20,60,60,0,90,0,40,100,0.1
scenario416,1,2,0,2,20,0,80,20,90,20,20,0,1
scenario417,1,0,2,0,0,60,100,80,-30,0,0,20,0.2
scenario418,1,0,2,0,100,0,40,60,-90,20,0,20,0.1
scenario419,1,0,2,0,100,80,40,100,-90,0,100,20,1
