Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario1,0.999228097144718,-0.701526504611926,-0.771994556045751,0.419652387329432,0.857897630745099,-0.28394126000577,-0.0836939262522346,1.24272257711092,0.862851276314535,-0.289435496358564
scenario2,-0.999228097144719,0.847568526053731,-0.144076118352578,-1.7382082156785,-0.0876523188922577,0.178056759975881,0.857340944513069,-0.703955256658987,-0.700548412404608,0.34001289874491
scenario3,0.999228097144718,1.2453835419762,0.840471276882869,0.419652387329432,0.857897630745099,0.583125938767581,-0.696153011282149,-0.0933032738083416,-0.700548412404608,-1.00291832281643
scenario4,-0.999228097144719,-0.0908016790877638,-0.144076118352578,-0.0914379201652306,-0.0876523188922577,0.178056759975881,-0.696153011282149,-0.0933032738083416,1.26433979686949,1.41802811632114
scenario5,0.999228097144718,-1.72413245444786,-0.771994556045751,-0.0914379201652306,1.25875644553852,0.583125938767581,-0.696153011282149,0.406451724709473,1.26433979686949,0.34001289874491
scenario6,-0.999228097144719,0.847568526053731,0.377860059800349,0.419652387329432,-0.703049978422144,0.178056759975881,-0.0836939262522346,-0.0933032738083416,0.420245972437818,1.41802811632114
scenario7,0.999228097144718,0.40901293356579,0.377860059800349,0.869613151976752,1.25875644553852,0.583125938767581,-1.72166282880943,0.844955009577831,-0.700548412404608,-1.00291832281643
scenario8,-0.999228097144719,1.2453835419762,0.377860059800349,0.869613151976752,-1.73348018503812,0.950413543085386,0.417539997041532,0.406451724709473,-1.7325973132192,-1.39995332861817
scenario9,-0.999228097144719,0.40901293356579,0.377860059800349,-0.0914379201652306,1.25875644553852,-0.28394126000577,1.25628562545661,-0.703955256658987,-1.7325973132192,-1.00291832281643
scenario10,0.999228097144718,1.2453835419762,-0.771994556045751,0.869613151976752,0.415986521336393,-0.28394126000577,0.857340944513069,-1.72643923773218,-0.0841840298352307,-1.00291832281643
scenario11,0.999228097144718,0.40901293356579,-1.77941673108063,-1.7382082156785,-0.703049978422144,-0.28394126000577,0.857340944513069,1.24272257711092,0.420245972437818,1.41802811632114
scenario12,-0.999228097144719,-0.701526504611926,-1.77941673108063,1.27879755203306,-0.703049978422144,1.29010622822532,0.417539997041532,0.406451724709473,0.420245972437818,-1.39995332861817
scenario13,0.999228097144718,-0.701526504611926,-0.771994556045751,-0.0914379201652306,1.25875644553852,-0.28394126000577,1.25628562545661,-0.703955256658987,0.420245972437818,0.90476685530909
scenario14,0.999228097144718,-1.72413245444786,0.377860059800349,1.27879755203306,1.25875644553852,0.583125938767581,-1.72166282880943,-0.0933032738083416,-0.700548412404608,-0.289435496358564
scenario15,-0.999228097144719,-0.701526504611926,1.26327231458273,0.419652387329432,-0.0876523188922577,1.29010622822532,0.857340944513069,0.844955009577831,-1.7325973132192,0.90476685530909
scenario16,-0.999228097144719,0.847568526053731,-0.771994556045751,-0.712711621050924,0.415986521336393,0.178056759975881,-1.72166282880943,0.844955009577831,1.26433979686949,0.90476685530909
scenario17,-0.999228097144719,0.847568526053731,0.377860059800349,-1.7382082156785,0.415986521336393,0.583125938767581,1.25628562545661,-0.703955256658987,1.26433979686949,0.90476685530909
scenario18,0.999228097144718,-1.72413245444786,1.26327231458273,1.27879755203306,0.857897630745099,-0.28394126000577,-1.72166282880943,-1.72643923773218,-1.7325973132192,-0.289435496358564
scenario19,0.999228097144718,-1.72413245444786,-0.771994556045751,0.869613151976752,-0.0876523188922577,0.583125938767581,0.857340944513069,-1.72643923773218,0.420245972437818,1.41802811632114
scenario20,-0.999228097144719,0.847568526053731,-0.144076118352578,0.419652387329432,-1.73348018503812,-1.81963568250292,0.417539997041532,-1.72643923773218,0.862851276314535,-0.289435496358564
scenario21,0.999228097144718,-1.72413245444786,0.840471276882869,1.27879755203306,0.857897630745099,-1.81963568250292,0.417539997041532,-1.72643923773218,0.862851276314535,0.34001289874491
scenario22,0.999228097144718,0.40901293356579,-0.144076118352578,0.869613151976752,-0.0876523188922577,-0.849494280665931,-0.0836939262522346,-0.703955256658987,-0.700548412404608,1.41802811632114
scenario23,-0.999228097144719,1.2453835419762,-0.771994556045751,1.27879755203306,1.25875644553852,-1.81963568250292,-1.72166282880943,0.406451724709473,-0.0841840298352307,-1.00291832281643
scenario24,-0.999228097144719,-1.72413245444786,-0.771994556045751,0.869613151976752,0.857897630745099,0.583125938767581,-1.72166282880943,-0.0933032738083416,1.26433979686949,0.34001289874491
scenario25,-0.999228097144719,0.40901293356579,1.26327231458273,-0.712711621050924,-1.73348018503812,0.950413543085386,-0.0836939262522346,1.24272257711092,-0.0841840298352307,0.90476685530909
scenario26,-0.999228097144719,-0.0908016790877638,0.840471276882869,-0.0914379201652306,-1.73348018503812,-0.849494280665931,1.25628562545661,0.844955009577831,1.26433979686949,-1.39995332861817
scenario27,0.999228097144718,-1.72413245444786,1.26327231458273,-0.712711621050924,-0.703049978422144,0.583125938767581,-0.696153011282149,-1.72643923773218,-0.700548412404608,-1.00291832281643
scenario28,0.999228097144718,-0.0908016790877638,-1.77941673108063,-0.712711621050924,-0.0876523188922577,-1.81963568250292,-0.696153011282149,0.406451724709473,-0.700548412404608,0.34001289874491
scenario29,0.999228097144718,-1.72413245444786,-1.77941673108063,0.869613151976752,-1.73348018503812,1.29010622822532,0.857340944513069,1.24272257711092,1.26433979686949,0.90476685530909
scenario30,-0.999228097144719,1.2453835419762,-0.144076118352578,1.27879755203306,-1.73348018503812,0.178056759975881,1.25628562545661,1.24272257711092,0.862851276314535,-1.39995332861817
scenario31,-0.999228097144719,0.847568526053731,-1.77941673108063,-1.7382082156785,-0.703049978422144,-0.849494280665931,1.25628562545661,-0.0933032738083416,0.420245972437818,0.34001289874491
scenario32,0.999228097144718,0.847568526053731,-0.144076118352578,-0.0914379201652306,-0.0876523188922577,0.178056759975881,1.25628562545661,0.406451724709473,1.26433979686949,0.34001289874491
scenario33,-0.999228097144719,0.40901293356579,1.26327231458273,-0.712711621050924,-1.73348018503812,1.29010622822532,-0.0836939262522346,-0.0933032738083416,0.862851276314535,-1.39995332861817
