Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario459,1,2,0,2,100,0,20,20,20,20,0,0.2
scenario460,1,2,2,0,100,0,0,0,0,40,0,0.4
scenario461,2,0,1,2,20,0,0,80,0,20,0,0.4
scenario462,2,0,0,1,100,20,20,0,20,0,20,0.2
scenario463,0,1,2,1,100,0,0,0,0,80,20,0.2
scenario464,0,1,1,2,100,20,0,0,60,0,0,0.2
scenario465,0,1,2,1,100,20,20,0,20,0,40,0.8
scenario466,0,2,1,2,100,0,40,20,0,60,20,0.4
scenario467,1,2,0,1,20,20,0,0,0,40,0,0.4
scenario468,0,1,1,2,80,20,0,20,20,40,0,0.8
scenario469,2,0,1,2,20,0,0,80,0,20,0,0.4
scenario470,0,2,1,2,60,80,80,20,40,40,0,1
scenario471,1,2,0,1,100,60,40,0,0,60,20,0.6
scenario472,2,0,1,2,100,40,40,20,20,0,60,0.8
scenario473,1,2,2,0,100,0,20,0,0,40,0,0.2
scenario474,1,2,0,2,100,20,20,40,40,40,20,0.8
scenario475,2,0,0,1,100,60,0,0,80,60,0,0.1
scenario476,1,2,2,0,80,80,0,0,20,100,0,0.8
scenario477,1,2,2,0,80,20,20,100,0,40,0,1
scenario478,0,1,1,2,100,100,20,40,40,0,0,1
scenario479,2,1,0,1,100,20,0,0,60,20,20,0.2
scenario480,1,2,0,2,0,0,100,20,40,20,0,0.4
scenario481,2,0,1,2,20,0,0,80,0,20,0,0.4
scenario482,1,2,2,0,0,20,0,60,0,20,0,0.2
scenario483,0,1,2,0,100,0,20,60,40,100,60,1
scenario484,2,0,1,2,80,60,20,0,40,80,20,0.1
scenario485,2,0,0,1,100,60,20,0,60,60,0,0.1
scenario486,2,0,1,2,0,20,0,100,0,40,0,0.6
scenario487,2,0,1,0,0,40,0,60,20,20,0,0.2
scenario488,2,0,1,2,40,0,0,80,20,20,0,0.4
scenario489,2,0,1,2,0,0,0,80,0,40,20,0.4
scenario490,1,2,0,1,0,0,100,100,40,20,0,0.6
scenario491,0,1,1,2,100,100,40,60,60,0,0,1
scenario492,1,2,0,1,80,20,0,20,60,60,0,0.2
scenario493,2,0,1,2,20,0,0,80,0,20,0,0.4
scenario494,1,2,0,1,60,0,0,100,80,80,0,0.4
scenario495,2,0,1,0,0,20,0,80,0,20,20,0.4
scenario496,2,0,1,0,20,20,80,80,60,40,0,0.8
scenario497,1,2,2,0,20,20,60,40,20,40,20,0.1
scenario498,0,1,1,2,0,40,0,60,20,40,0,0.8
scenario499,0,1,2,1,0,0,0,100,0,40,0,0.2
scenario500,2,1,0,1,80,60,40,0,40,0,40,0.2
scenario501,0,1,2,1,20,0,0,60,0,20,0,0.2
scenario502,1,2,2,0,0,0,0,60,100,20,20,0.4
scenario503,2,0,1,2,20,40,0,60,100,60,20,0.2
scenario504,2,0,1,0,0,40,0,80,0,0,20,0.6
scenario505,2,0,1,2,0,60,100,80,60,100,80,1
scenario506,1,2,0,2,60,0,0,100,40,100,60,0.2
scenario507,0,1,2,1,80,20,0,100,40,20,0,0.1
scenario508,0,1,1,2,80,60,0,100,60,20,0,0.2
scenario509,2,0,1,2,20,0,0,80,0,40,0,0.4
scenario510,1,2,0,2,80,0,20,80,20,0,0,0.4
scenario511,1,2,0,2,20,20,20,80,20,20,0,0.4
scenario512,1,2,0,2,100,60,0,20,60,60,0,0.2
scenario513,1,2,0,2,100,60,40,0,60,20,20,0.2
scenario514,2,0,1,0,20,20,0,100,80,20,0,0.2
scenario515,1,2,0,2,80,20,0,80,0,20,0,0.4
scenario516,1,2,0,2,80,20,0,40,60,100,20,0.1
scenario517,0,1,1,2,80,60,0,100,60,20,0,0.2
scenario518,0,1,1,2,80,60,0,80,80,40,100,0.6
scenario519,0,1,2,1,80,60,80,80,60,0,20,0.2
scenario520,1,2,0,2,20,40,0,100,60,20,80,1
scenario521,0,1,1,2,80,80,0,80,60,0,0,0.2
scenario522,0,2,1,2,60,40,60,80,60,40,20,0.4
scenario523,1,2,2,0,100,20,80,100,80,0,0,0.2
scenario524,0,1,2,1,60,80,20,100,40,20,0,0.1
scenario525,1,2,0,2,40,60,0,100,80,40,20,0.4
scenario526,0,1,1,2,60,40,0,100,80,40,0,0.2
scenario527,0,1,1,2,100,40,20,80,40,20,20,0.4
scenario528,0,1,2,0,80,40,0,100,60,20,0,0.4
scenario529,1,2,2,0,100,20,80,100,80,0,0,0.2
scenario530,0,1,2,1,80,60,0,80,80,0,0,0.4
scenario531,0,1,1,2,80,60,20,80,40,0,0,0.2
scenario532,0,1,1,2,60,20,0,80,60,60,80,0.1
scenario533,1,2,0,2,20,40,0,100,40,20,80,0.6
scenario534,0,1,2,0,60,60,20,0,20,0,100,0.1
scenario535,0,1,1,2,100,60,0,60,60,20,40,0.4
scenario536,2,0,0,1,20,40,0,100,60,40,0,1
scenario537,0,1,2,1,60,80,60,100,40,0,20,0.2
scenario538,2,0,1,0,60,20,80,100,80,20,0,0.4
scenario539,0,1,2,0,80,80,20,100,60,20,20,0.2
scenario540,1,2,0,2,100,40,100,80,60,0,40,0.4
scenario541,1,2,2,0,100,20,80,100,80,0,0,0.2
scenario542,2,0,1,0,80,80,0,20,80,0,20,0.4
scenario543,1,2,0,2,100,40,100,100,0,0,40,0.2
scenario544,2,0,1,2,60,100,0,100,60,0,20,0.2
scenario545,1,0,2,0,80,20,0,100,80,40,0,1
scenario546,0,1,2,0,80,40,20,0,40,20,60,0.2
scenario547,1,2,0,2,80,40,40,60,60,0,60,0.6
scenario548,2,0,0,1,100,60,100,20,60,0,60,0.1
scenario549,1,2,2,0,80,0,60,100,60,0,20,0.6
scenario550,1,2,0,2,20,40,20,80,40,20,80,0.6
scenario551,2,0,0,1,0,60,0,80,60,0,0,0.2
scenario552,0,1,2,0,60,100,20,80,0,0,0,0.2
scenario553,1,2,2,0,100,20,80,100,80,0,0,0.2
scenario554,1,2,0,2,0,80,0,20,40,0,20,0.1
scenario555,1,0,2,0,100,20,80,100,80,20,0,0.2
scenario556,0,1,2,1,80,0,0,20,20,40,80,0.4
scenario557,2,0,1,0,100,80,0,20,60,100,0,0.4
scenario558,0,1,2,1,60,40,100,100,20,0,20,0.4
scenario559,2,0,1,0,80,20,80,80,80,20,0,1
scenario560,2,0,1,2,80,80,0,60,40,20,0,0.8
scenario561,1,0,2,0,80,60,40,20,20,0,80,0.1
scenario562,1,0,2,0,40,60,100,80,20,40,60,0.6
scenario563,2,0,1,0,40,40,20,40,40,0,60,0.8
scenario564,1,2,0,1,60,80,0,100,40,0,80,0.4
scenario565,1,0,2,0,100,20,80,100,80,20,0,0.2
scenario566,1,2,2,0,80,60,80,0,0,20,80,0.1
scenario567,2,0,0,1,40,40,100,100,20,0,20,0.4
scenario568,0,1,1,2,100,40,80,0,80,20,0,0.2
scenario569,0,2,1,2,100,20,80,100,100,0,0,0.1
scenario570,1,0,2,0,80,40,100,20,100,20,0,0.4
scenario571,1,2,2,0,100,40,80,100,80,20,0,0.2
scenario572,1,2,2,0,40,60,80,100,20,60,80,0.6
scenario573,1,2,0,2,20,40,0,40,20,0,60,0.8
scenario574,0,1,2,1,60,80,0,80,40,0,80,0.2
scenario575,1,2,2,0,100,60,40,40,60,0,20,1
scenario576,0,1,2,0,20,20,80,100,60,0,0,0.2
scenario577,2,0,1,2,0,60,100,80,60,100,80,1
scenario578,1,2,0,2,60,0,0,100,20,80,60,0.1
scenario579,2,0,1,0,0,20,0,80,0,60,0,0.6
scenario580,2,0,0,1,100,80,40,0,40,20,20,0.4
scenario581,1,2,0,2,100,80,0,40,40,60,20,0.2
scenario582,2,0,1,2,20,0,0,60,0,40,0,0.4
scenario583,2,0,1,0,80,0,100,80,20,0,0,0.4
scenario584,2,0,0,1,100,60,0,20,60,60,0,0.1
scenario585,1,2,0,2,60,0,0,100,40,100,20,0.2
scenario586,2,0,1,2,0,60,100,80,60,100,80,1
scenario587,1,2,0,2,60,0,0,100,20,80,60,0.1
scenario588,2,0,1,0,0,20,0,80,0,60,0,0.6
scenario589,2,0,0,1,100,80,40,0,40,20,20,0.4
scenario590,1,2,0,2,100,80,0,40,40,60,20,0.2
scenario591,2,0,1,2,20,0,0,60,0,40,0,0.4
scenario592,2,0,1,0,80,0,100,80,20,0,0,0.4
scenario593,2,0,0,1,100,60,0,20,60,60,0,0.1
scenario594,1,2,0,2,60,0,0,100,40,100,20,0.2
scenario595,0,1,2,0,80,20,0,100,40,20,0,0.1
scenario596,2,0,1,2,0,60,100,80,80,100,80,0.2
scenario597,2,0,1,2,60,20,80,100,100,20,0,0.1
scenario598,2,0,1,2,0,60,100,80,60,100,80,1
scenario599,0,1,1,2,0,60,100,80,0,100,80,0.1
scenario600,1,0,2,0,40,60,100,40,60,100,100,1
scenario601,2,0,1,2,20,0,0,20,0,60,20,0.4
scenario602,1,2,0,2,60,20,0,100,40,100,40,0.2
scenario603,1,0,2,0,100,40,100,40,80,60,80,0.1
scenario604,2,0,1,0,20,40,0,80,0,60,0,0.6
scenario605,1,2,0,2,20,0,0,60,0,40,80,0.6
scenario606,2,0,1,2,60,20,0,100,20,100,20,0.2
scenario607,2,1,0,1,100,60,0,40,20,80,20,0.8
scenario608,2,0,0,1,100,80,40,0,40,20,20,0.4
scenario609,2,0,1,2,0,60,100,80,60,100,80,0.8
scenario610,2,0,1,2,0,60,100,80,60,100,80,1
scenario611,2,0,0,1,80,80,60,0,40,40,40,0.6
scenario612,1,0,2,0,40,60,100,40,60,100,100,1
scenario613,2,0,0,1,60,40,100,40,80,60,80,0.2
scenario614,2,0,1,2,40,60,100,80,40,100,80,1
scenario615,0,1,1,2,40,60,100,40,60,100,100,1
scenario616,1,0,2,0,0,60,100,80,40,100,80,0.8
scenario617,2,0,1,2,80,20,0,80,60,100,80,1
scenario618,2,0,1,0,0,60,100,100,40,100,20,0.1
scenario619,1,0,2,0,100,20,0,0,0,60,40,0.4
scenario620,0,1,1,2,20,0,100,20,100,60,80,0.1
scenario621,2,0,1,2,0,60,100,80,80,100,60,1
scenario622,2,1,0,1,80,100,0,60,0,20,100,0.1
scenario623,2,1,0,1,40,20,100,0,80,0,20,0.1
scenario624,2,1,0,1,20,80,20,20,100,0,0,1
scenario625,2,1,0,1,100,60,0,20,100,60,100,1
scenario626,0,1,2,0,100,0,0,20,0,0,100,0.2
scenario627,0,1,2,0,100,100,40,0,20,0,100,1
scenario628,2,1,0,1,20,60,0,0,0,20,40,1
scenario629,2,1,0,1,60,0,20,20,0,0,80,0.4
scenario630,1,2,0,1,100,40,100,20,100,0,40,0.1
scenario631,2,1,0,1,0,0,0,0,60,60,20,0.8
scenario632,2,1,0,1,40,0,60,100,40,20,100,0.1
scenario633,2,1,0,1,100,20,20,100,60,100,0,1
scenario634,2,0,1,2,0,60,100,80,60,100,80,1
scenario635,1,2,2,0,20,80,20,20,100,0,0,1
scenario636,2,1,0,1,80,0,20,40,0,0,60,0.6
scenario637,2,1,0,1,60,100,0,60,0,0,80,0.4
scenario638,2,1,0,1,60,20,60,20,0,20,100,0.6
scenario639,2,0,0,1,0,0,0,0,0,60,20,0.8
scenario640,0,1,2,0,100,0,0,20,0,0,100,0.2
scenario641,2,1,0,1,20,80,20,20,100,0,20,0.8
scenario642,2,1,0,1,40,0,60,80,40,20,100,0.2
scenario643,2,1,0,1,20,80,20,20,100,0,0,1
scenario644,1,2,2,0,40,40,60,80,40,20,100,0.1
scenario645,1,2,2,0,100,60,0,20,80,40,100,1
scenario646,2,0,1,2,0,60,100,80,60,100,80,1
scenario647,2,1,0,1,100,80,0,20,80,0,0,1
scenario648,2,0,1,2,0,60,100,80,60,100,80,1
