Row,goalego,windintensity,roadfriction,fogdistance,startother,precipitationdeposits,cloudiness,fogdensity,goalother,precipitation,wetness,startego
scenario1,-1.19950808431392,-0.753976510142088,1.02442172550568,-0.638448939124054,1.20687384600795,-1.75708208322515,1.25724090584116,0.438948359151494,-1.27244909426755,-0.187695326332405,-0.681159799306422,0.0622850843432128
scenario2,0.230787392068244,1.22915133099154,-0.919271820607875,1.26442726961984,-1.0929315629569,0.376293613714994,-0.641935787814935,-0.0671475052947117,0.0576935990012052,-0.822929064083859,-1.70903305734312,1.16736188571927
scenario3,0.230787392068244,-0.138735285867784,1.02442172550568,-0.0316208018140862,-1.0929315629569,0.840157319143889,1.25724090584116,0.881523399051627,0.0576935990012052,0.82187614334053,-0.0760440206686431,1.16736188571927
scenario4,0.230787392068244,-0.138735285867784,-0.919271820607875,-1.69947159049984,1.20687384600795,0.376293613714994,0.87560778610165,-1.74466300715425,-1.27244909426755,0.82187614334053,-0.0760440206686431,-1.28121079697023
scenario5,0.230787392068244,-1.75515591200204,-1.37857658449692,-0.0316208018140862,-1.0929315629569,-0.769563448331622,-0.0362874276441019,-0.688762884386219,0.0576935990012052,0.82187614334053,1.23727342036998,1.16736188571927
scenario6,0.230787392068244,-1.75515591200204,0.490470299599213,-0.0316208018140862,1.20687384600795,0.840157319143889,-0.641935787814935,0.438948359151494,-1.27244909426755,0.345815293365647,-1.70903305734312,-1.28121079697023
scenario7,-1.19950808431392,-1.75515591200204,0.490470299599213,-0.638448939124054,0.00827891165113063,0.840157319143889,-0.0362874276441019,-0.0671475052947117,-1.27244909426755,0.345815293365647,0.416618489591811,1.16736188571927
scenario8,0.230787392068244,-0.138735285867784,-0.144229140365409,0.882050744862147,1.20687384600795,1.26516603695378,-1.70089563064373,0.881523399051627,0.0576935990012052,-0.822929064083859,-1.70903305734312,-1.28121079697023
scenario9,0.230787392068244,-0.753976510142088,-1.37857658449692,-0.638448939124054,-1.0929315629569,1.26516603695378,-0.641935787814935,-0.0671475052947117,0.0576935990012052,0.82187614334053,-0.681159799306422,1.16736188571927
scenario10,-1.19950808431392,-0.753976510142088,-0.919271820607875,-0.0316208018140862,1.20687384600795,0.376293613714994,0.451717038801772,0.438948359151494,-1.27244909426755,1.25915387223927,-1.70903305734312,0.0622850843432128
scenario11,1.23229983370947,0.819437527204907,-1.37857658449692,0.457334276490368,-1.0929315629569,0.376293613714994,0.87560778610165,-0.688762884386219,0.0576935990012052,1.25915387223927,0.847446215035507,0.0622850843432128
scenario12,0.230787392068244,-0.138735285867784,-0.144229140365409,-1.69947159049984,-1.0929315629569,-0.145298690478214,-1.70089563064373,1.28197996385924,0.0576935990012052,0.345815293365647,-1.70903305734312,1.16736188571927
scenario13,0.230787392068244,0.819437527204907,0.490470299599213,-1.69947159049984,-1.0929315629569,1.26516603695378,-0.0362874276441019,-1.74466300715425,0.0576935990012052,1.25915387223927,-1.70903305734312,1.16736188571927
