Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario50,1,2,2,0,100,80,60,100,30,100,0,80,1
scenario51,2,0,1,0,0,100,60,100,60,100,100,80,0.8
scenario52,1,2,2,0,60,100,40,80,0,20,100,80,1
scenario53,1,2,2,0,100,40,0,80,60,40,40,40,1
scenario54,0,1,2,0,80,80,40,100,60,80,0,60,1
scenario55,0,1,2,1,100,40,60,100,0,100,0,60,0.8
scenario56,1,2,0,1,20,40,20,80,-60,100,20,40,1
scenario57,0,1,1,2,60,20,60,80,30,100,0,60,0.8
scenario58,2,0,1,0,0,100,60,0,-90,100,0,0,0.8
scenario59,1,2,0,1,80,20,0,100,0,20,0,0,1
scenario60,0,1,2,0,60,100,0,0,-90,60,0,20,0.6
scenario61,0,1,2,0,60,100,0,0,-90,60,0,20,0.6
scenario62,2,0,1,0,20,100,60,80,90,80,100,80,0.8
scenario63,2,0,1,2,0,100,60,0,-90,100,20,0,1
scenario64,1,2,2,0,80,20,20,80,90,40,20,40,1
scenario65,1,2,2,0,80,80,40,80,-30,100,0,40,1
scenario66,0,1,2,0,80,60,40,100,90,60,40,60,1
scenario67,0,1,2,0,20,80,80,0,-90,60,20,40,0.8
scenario68,1,2,2,0,100,100,60,80,0,80,20,80,1
scenario69,1,2,2,0,80,80,20,100,90,100,0,80,1
scenario70,1,2,0,1,40,20,0,60,-30,100,20,100,1
scenario71,1,2,0,1,20,40,20,80,-90,100,20,40,1
scenario72,2,0,1,0,20,80,80,20,-90,100,0,20,1
scenario73,0,1,2,0,40,80,0,100,-60,100,0,60,1
scenario74,2,0,1,0,0,60,60,0,-90,40,100,80,0.4
scenario75,2,0,1,0,60,100,60,20,-90,80,0,80,0.1
scenario76,2,1,0,1,20,80,0,60,60,80,100,100,0.8
scenario77,2,1,0,1,60,100,80,100,-30,0,40,20,0.6
scenario78,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario79,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario80,1,0,2,0,40,40,80,60,-90,100,60,60,0.8
scenario81,0,1,2,0,40,80,0,60,-60,80,0,60,1
scenario82,2,1,0,1,40,20,80,60,-30,80,100,80,0.8
scenario83,0,1,1,2,100,60,40,0,90,100,60,80,1
scenario84,1,2,2,0,60,60,0,100,-60,60,0,80,0.4
scenario85,0,1,2,0,40,80,0,100,-60,100,0,60,1
scenario86,2,0,0,1,20,80,0,100,-60,80,20,60,0.8
scenario87,2,0,0,1,40,60,20,100,-60,100,20,80,1
scenario88,0,1,2,0,60,80,0,100,-60,100,20,80,1
scenario89,2,0,1,0,40,0,0,100,-90,100,20,80,0.8
scenario90,2,1,0,1,40,60,20,100,-60,100,20,80,0.2
scenario91,2,0,0,1,40,80,0,100,-90,100,0,40,1
scenario92,1,2,0,2,40,60,0,0,-60,100,0,60,1
scenario93,0,1,2,0,60,100,40,100,-60,100,60,60,1
scenario94,0,1,2,0,20,80,0,100,-60,100,0,60,1
scenario95,0,1,2,0,60,20,0,100,-60,100,0,60,0.2
scenario96,0,1,1,2,20,60,0,80,-30,80,0,60,1
scenario97,2,0,0,1,20,80,0,100,-60,80,20,60,0.8
scenario98,0,1,2,0,40,60,0,80,-60,80,20,40,1
scenario99,2,1,0,1,60,80,20,100,-30,100,40,60,0.8
scenario100,0,1,2,0,20,80,20,100,-90,100,0,80,0.8
scenario101,0,1,2,0,0,80,0,60,-60,100,0,80,1
scenario102,1,0,2,0,40,40,0,20,-60,80,0,20,0.1
scenario103,2,0,1,2,20,40,0,80,0,60,0,40,0.6
scenario104,0,1,2,0,20,60,0,100,-30,100,0,80,0.8
scenario105,0,1,2,0,40,80,0,100,-30,60,20,80,0.8
scenario106,1,2,2,0,40,60,20,80,-60,80,0,60,0.8
scenario107,0,2,1,2,60,0,0,100,-60,80,20,80,0.8
scenario108,2,0,0,1,20,40,0,80,-60,100,100,80,1
scenario109,2,0,0,1,20,80,0,100,-60,80,20,60,0.8
scenario110,2,0,0,1,0,20,0,80,30,80,0,100,1
scenario111,0,1,2,1,60,60,20,60,-60,80,20,40,1
scenario112,0,1,2,0,40,60,0,100,-30,100,20,100,0.8
scenario113,2,0,0,1,0,60,20,100,-60,80,40,80,0.8
scenario114,0,1,2,0,60,100,0,80,-60,60,20,60,0.8
scenario115,1,2,0,1,20,80,20,0,-60,80,0,80,0.1
scenario116,0,1,2,0,0,100,40,100,-30,80,20,80,0.8
scenario117,2,1,0,1,80,20,0,40,-60,20,0,0,0.1
scenario118,1,0,2,0,40,20,0,20,-90,60,20,20,0.1
scenario119,1,0,2,0,40,60,0,60,-60,100,100,60,0.8
scenario120,1,2,0,1,40,100,0,100,30,60,0,80,0.6
scenario121,2,0,0,1,20,80,0,100,-60,80,20,60,0.8
scenario122,1,2,0,2,20,80,0,100,60,80,0,60,0.4
scenario123,0,1,2,1,40,80,0,100,0,100,60,100,1
scenario124,2,0,1,0,80,40,20,80,60,60,20,100,0.8
scenario125,0,1,1,2,40,80,20,20,-60,80,20,60,0.1
scenario126,0,2,1,2,20,40,20,100,-60,100,20,100,0.8
scenario127,1,2,0,2,40,20,0,20,-90,80,80,0,0.6
scenario128,0,1,2,1,20,100,0,80,-90,80,40,40,0.6
scenario129,1,2,2,0,60,100,60,80,-30,80,0,60,1
scenario130,0,1,2,0,0,80,0,100,-30,100,60,80,0.8
scenario131,2,0,1,2,60,60,40,80,-60,60,20,20,0.8
scenario132,0,1,2,1,20,100,0,100,-30,40,20,60,1
scenario133,0,2,1,2,20,40,20,100,-60,100,20,100,0.8
scenario134,0,1,2,0,40,80,0,100,-60,100,0,60,1
scenario135,2,0,1,0,0,60,60,0,-90,40,100,80,0.4
scenario136,2,0,1,0,60,100,60,20,-90,80,0,80,0.1
scenario137,2,1,0,1,20,80,0,60,60,80,100,100,0.8
scenario138,2,1,0,1,60,100,80,100,-30,0,40,20,0.6
scenario139,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario140,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario141,1,0,2,0,40,40,80,60,-90,100,60,60,0.8
scenario142,0,1,2,0,40,80,0,60,-60,80,0,60,1
scenario143,2,1,0,1,40,20,80,60,-30,80,100,80,0.8
scenario144,0,1,1,2,100,60,40,0,90,100,60,80,1
scenario145,1,2,2,0,60,60,0,100,-60,60,0,80,0.4
scenario146,0,1,2,0,40,80,0,60,-60,80,0,60,1
scenario147,0,2,1,2,0,100,0,80,-60,0,0,80,0.8
scenario148,0,2,1,2,20,80,20,60,-60,0,80,80,0.8
scenario149,0,1,2,0,40,100,20,60,-60,0,20,40,0.8
scenario150,0,1,2,0,40,80,0,80,-60,60,100,80,1
scenario151,2,1,0,1,40,100,20,80,-90,80,100,40,1
scenario152,0,1,2,0,60,80,20,80,0,80,100,60,1
scenario153,0,1,2,0,20,100,0,40,-60,60,0,0,0.8
scenario154,2,0,0,1,40,80,60,40,30,80,80,60,1
scenario155,2,0,1,0,20,80,20,80,90,80,60,40,1
scenario156,0,2,1,2,60,100,20,80,-30,40,0,40,0.8
scenario157,0,1,2,0,60,80,0,40,-90,80,40,80,1
scenario158,2,0,0,1,40,80,60,40,30,80,80,60,1
scenario159,1,0,2,0,60,80,40,60,60,0,0,60,0.6
scenario160,0,1,2,0,40,100,20,40,60,0,20,40,0.8
scenario161,2,0,1,0,60,80,20,60,-60,40,0,100,1
scenario162,0,1,2,0,0,60,0,100,-90,40,100,100,1
scenario163,2,0,1,0,60,80,0,20,-60,80,20,60,0.8
scenario164,2,0,1,0,20,80,40,80,90,60,60,60,0.8
scenario165,1,2,0,1,40,80,60,80,30,60,100,40,1
scenario166,1,2,0,1,0,40,40,40,-60,40,20,40,0.8
scenario167,1,2,0,1,60,100,40,80,0,20,0,20,1
scenario168,0,2,1,2,20,80,20,80,-60,20,100,20,0.8
scenario169,0,2,1,2,0,100,20,100,-60,0,0,100,0.8
scenario170,2,0,1,0,60,80,20,60,-60,40,0,100,1
scenario171,2,0,1,0,40,60,0,20,-30,80,0,60,0.8
scenario172,1,2,0,1,80,100,80,80,0,20,0,0,1
scenario173,2,0,1,0,20,80,20,60,90,60,60,60,1
scenario174,0,2,1,2,0,80,20,20,-30,20,80,40,0.6
scenario175,2,0,1,0,20,80,0,100,-90,20,100,80,1
scenario176,1,2,0,1,80,40,40,60,-30,40,20,40,0.8
scenario177,2,1,0,1,0,80,0,100,-60,60,80,80,1
scenario178,0,1,2,0,20,100,100,100,-60,20,20,100,0.8
scenario179,0,2,1,2,60,100,20,40,-30,0,20,60,0.8
scenario180,1,2,0,2,80,100,20,80,30,20,0,40,0.8
scenario181,2,0,1,2,60,100,20,20,60,20,20,60,0.8
scenario182,0,2,1,2,0,80,20,20,-30,20,80,40,0.6
scenario183,0,1,1,2,100,80,80,60,30,20,0,0,0.8
scenario184,0,2,1,2,80,100,20,60,-30,0,20,100,0.6
scenario185,2,0,1,0,80,80,0,60,-60,20,20,80,0.8
scenario186,0,1,2,0,40,100,0,40,60,0,0,60,0.8
scenario187,1,0,2,0,100,100,20,100,30,20,0,60,0.8
scenario188,2,0,1,0,0,100,0,60,-30,20,100,40,0.8
scenario189,2,1,0,1,0,100,0,100,-90,60,80,80,1
scenario190,1,2,0,1,100,80,60,60,-30,20,40,40,1
scenario191,0,1,2,0,80,100,0,80,60,0,0,40,0.8
scenario192,0,1,2,1,100,40,20,100,0,20,0,40,0.6
scenario193,0,2,1,2,40,100,0,80,90,60,20,40,1
scenario194,0,2,1,2,0,80,20,20,-30,20,80,40,0.6
scenario195,0,1,1,2,100,20,60,80,-60,40,40,40,1
scenario196,2,0,1,0,0,100,60,0,-60,20,60,20,0.6
scenario197,1,0,2,0,80,20,0,100,0,40,0,0,0.8
scenario198,0,2,1,2,60,100,0,0,60,40,20,40,0.8
scenario199,0,2,1,2,100,100,60,40,0,0,20,100,0.6
scenario200,0,1,2,1,80,100,0,60,60,0,20,40,1
scenario201,2,0,1,0,80,80,20,40,90,0,20,60,1
scenario202,1,2,2,0,80,100,20,80,-30,40,0,40,1
scenario203,2,0,1,0,100,80,20,100,90,60,40,60,0.8
scenario204,0,2,1,2,20,80,80,80,90,60,20,60,1
scenario205,2,0,1,2,100,100,80,40,0,0,20,0,0.8
scenario206,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario207,0,2,1,2,60,60,0,0,30,80,60,60,1
scenario208,1,0,2,0,40,80,100,40,-60,40,20,20,0.4
scenario209,2,1,0,1,80,100,20,20,-90,80,0,80,0.1
scenario210,2,0,1,0,60,80,0,100,-90,60,0,60,0.8
scenario211,1,2,2,0,60,60,0,100,-60,60,40,80,0.1
scenario212,1,2,0,2,20,20,0,0,90,80,20,0,0.4
scenario213,0,1,2,0,40,20,0,20,-60,60,20,20,0.4
scenario214,0,2,1,2,80,60,20,60,-30,80,100,80,0.8
scenario215,0,1,1,2,100,60,40,0,90,100,60,80,1
scenario216,0,2,1,2,60,60,0,0,-90,60,20,0,0.4
scenario217,2,1,0,1,20,80,80,60,0,80,80,60,1
scenario218,0,2,1,2,60,60,0,0,-90,60,20,0,0.4
scenario219,2,0,0,1,60,40,0,0,-60,60,40,0,0.6
scenario220,0,1,2,1,80,60,0,20,-90,60,40,0,0.6
scenario221,0,1,1,2,80,80,0,0,-60,0,40,0,0.2
scenario222,1,0,2,0,60,60,0,0,-90,100,0,20,0.2
scenario223,2,0,1,0,60,40,0,80,-90,80,20,0,0.6
scenario224,0,1,2,1,80,100,0,0,90,40,40,0,0.4
scenario225,2,1,0,1,0,60,0,0,-90,80,80,0,0.4
scenario226,0,2,1,2,40,80,20,0,-90,80,80,20,0.4
scenario227,0,2,1,2,60,60,0,0,-90,40,0,20,0.6
scenario228,0,2,1,2,40,60,0,0,-60,60,20,0,0.4
scenario229,1,2,0,2,60,80,40,0,-90,60,60,0,0.4
scenario230,1,0,2,0,60,60,0,0,-90,100,0,20,0.2
scenario231,2,0,0,1,60,60,0,20,-90,100,0,60,0.2
scenario232,1,2,0,2,100,80,20,0,-60,0,0,0,0.2
scenario233,0,1,2,1,0,40,0,0,-60,60,80,0,0.4
scenario234,0,1,2,0,60,40,0,0,-90,40,40,40,0.4
scenario235,1,2,0,1,40,60,0,0,-30,100,40,20,0.2
scenario236,0,2,1,2,60,60,20,20,-90,40,0,40,0.4
scenario237,0,1,2,0,40,80,20,0,-90,80,40,20,0.4
scenario238,1,2,2,0,0,40,0,20,-90,60,60,20,0.1
scenario239,2,0,1,2,60,60,0,0,-60,40,0,0,0.6
scenario240,0,2,1,2,40,40,0,0,-60,80,20,20,0.2
scenario241,0,1,2,0,40,60,0,0,-60,60,40,80,0.2
scenario242,2,0,1,2,60,60,0,0,-60,40,0,0,0.6
scenario243,1,2,2,0,40,40,20,80,-60,20,0,0,0.4
scenario244,0,2,1,2,80,40,0,0,-60,20,40,40,0.4
scenario245,1,2,0,2,80,60,0,0,-60,20,100,0,1
scenario246,2,0,0,1,60,20,0,20,30,20,40,60,0.4
scenario247,0,1,2,1,60,60,20,0,-90,100,0,60,0.2
scenario248,0,1,2,0,60,80,0,0,-90,100,60,40,0.4
scenario249,2,0,0,1,40,40,20,100,-90,100,20,40,0.2
scenario250,1,2,2,0,60,60,0,80,-90,60,60,0,0.1
scenario251,1,2,0,1,20,80,20,0,-30,100,40,80,0.1
scenario252,0,1,2,0,0,60,20,0,-30,40,100,0,0.4
scenario253,2,1,0,1,80,20,0,20,-30,20,40,0,0.2
scenario254,2,0,0,1,40,40,20,100,-90,100,20,40,0.2
scenario255,2,0,0,1,60,40,0,0,-90,80,20,60,0.2
scenario256,1,2,2,0,100,40,0,0,-30,40,60,60,0.1
scenario257,1,2,0,1,60,80,0,80,30,60,40,0,0.6
scenario258,2,0,0,1,60,0,0,20,0,40,40,0,0.1
scenario259,0,1,1,2,80,80,0,0,-30,20,60,0,1
scenario260,2,0,1,0,80,40,40,0,60,100,0,100,0.8
scenario261,0,1,2,1,80,80,0,20,-90,100,80,20,0.4
scenario262,0,2,1,2,20,40,20,20,-90,20,100,0,1
scenario263,1,2,0,1,20,80,0,0,-60,100,80,60,0.6
scenario264,2,0,1,2,60,80,0,0,-90,40,20,0,0.4
scenario265,1,2,2,0,80,100,60,20,-30,20,20,60,0.4
scenario266,2,0,1,2,60,80,0,0,-90,40,20,0,0.4
scenario267,0,1,2,0,20,40,20,100,-60,100,60,60,0.2
scenario268,2,0,1,2,100,40,20,20,-30,20,60,40,0.1
scenario269,0,1,1,2,20,80,0,20,0,0,60,0,1
scenario270,0,1,2,1,0,100,40,100,-90,100,40,20,0.4
scenario271,0,1,1,2,100,80,20,20,-60,20,60,20,0.2
scenario272,2,0,0,1,60,60,0,80,-30,100,20,60,0.2
scenario273,1,2,0,1,100,100,0,100,-30,20,80,40,0.8
scenario274,0,2,1,2,80,20,0,0,0,60,40,0,0.1
scenario275,2,0,1,0,60,80,0,20,-90,40,20,0,0.2
scenario276,1,2,0,2,100,100,60,20,-30,40,20,80,0.2
scenario277,2,1,0,1,60,80,0,100,30,40,20,0,0.8
scenario278,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario279,0,1,2,0,40,20,80,80,-60,40,20,20,0.4
scenario280,1,0,2,0,60,80,0,40,-90,0,20,20,0.6
scenario281,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario282,0,2,1,2,40,20,0,20,-30,80,20,0,0.6
scenario283,1,0,2,0,40,80,100,60,-30,40,20,20,0.4
scenario284,0,1,2,0,80,100,20,20,-90,60,20,80,0.1
scenario285,1,2,0,2,60,80,0,0,60,100,60,40,1
scenario286,0,2,1,2,60,60,20,80,-60,80,100,80,0.8
scenario287,2,0,0,1,40,60,0,100,-90,40,20,20,0.4
scenario288,1,0,2,0,40,40,40,40,-90,20,20,40,0.2
scenario289,2,0,0,1,40,40,0,100,-90,100,20,40,0.4
scenario290,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario291,1,2,0,2,100,20,20,40,-90,80,60,60,0.1
scenario292,2,0,0,1,60,0,0,40,-60,100,40,100,0.2
scenario293,2,0,0,1,60,20,20,0,-90,60,40,100,0.6
scenario294,2,0,0,1,80,40,20,40,-90,80,20,80,0.2
scenario295,1,0,2,0,80,0,0,0,-90,80,20,60,0.1
scenario296,0,1,2,0,60,60,20,40,-90,0,20,80,0.1
scenario297,2,1,0,1,100,20,0,20,-90,80,40,80,0.1
scenario298,0,1,2,1,100,0,20,20,-90,60,20,100,0.1
scenario299,2,0,0,1,60,0,20,100,-90,80,20,80,0.1
scenario300,1,2,0,2,80,0,20,20,-90,100,20,60,0.1
scenario301,0,1,2,1,80,20,20,40,-90,100,100,20,0.2
scenario302,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario303,0,1,2,1,60,60,40,0,90,60,20,100,0.2
scenario304,2,0,0,1,60,0,0,0,-30,100,20,100,1
scenario305,0,1,1,2,0,40,20,40,60,100,60,60,0.2
scenario306,1,2,0,2,100,0,0,40,-30,100,60,80,0.1
scenario307,2,0,0,1,100,0,20,60,-90,60,20,40,0.1
scenario308,0,1,2,1,100,0,0,40,-90,80,0,80,0.2
scenario309,1,2,0,1,100,40,100,20,-90,100,20,100,0.1
scenario310,1,2,0,1,100,0,20,40,-90,100,80,40,0.8
scenario311,1,2,0,2,60,0,0,100,-90,40,40,60,0.1
scenario312,1,2,0,2,100,0,20,40,-90,100,40,20,0.2
scenario313,0,1,2,1,80,0,40,40,-90,100,40,60,0.1
scenario314,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario315,0,1,2,1,100,20,20,80,-90,60,20,60,0.1
scenario316,1,2,0,2,40,40,40,0,90,80,20,40,0.4
scenario317,2,0,1,0,80,0,20,100,-90,100,60,40,0.1
scenario318,2,0,1,0,100,0,20,40,30,100,100,40,0.4
scenario319,0,1,2,1,0,0,0,40,-90,80,0,80,0.2
scenario320,0,1,2,1,100,20,20,40,-90,40,80,0,0.8
scenario321,2,0,0,1,60,0,0,80,90,20,40,60,0.1
scenario322,0,1,2,1,80,0,0,60,-90,60,20,40,0.2
scenario323,1,0,2,0,60,0,40,20,-90,80,0,80,0.1
scenario324,1,2,0,1,100,80,0,40,-90,100,100,20,0.8
scenario325,0,1,2,1,100,100,0,20,-60,60,60,60,0.2
scenario326,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario327,2,0,0,1,60,0,40,40,-90,100,0,80,0.1
scenario328,1,2,0,2,40,20,20,0,-90,100,40,40,0.4
scenario329,0,2,1,2,100,0,0,80,90,80,80,20,0.2
scenario330,0,1,2,1,100,0,20,80,-90,60,20,40,0.1
scenario331,0,1,2,1,100,20,20,80,-60,60,0,60,0.4
scenario332,1,2,0,1,80,60,0,40,-90,100,100,20,0.6
scenario333,1,2,2,0,80,20,40,100,-90,100,60,20,0.1
scenario334,0,1,1,2,100,80,0,20,0,60,20,60,0.1
scenario335,0,1,2,0,20,0,20,20,-90,100,20,60,0.2
scenario336,0,1,2,1,100,100,0,40,-60,60,40,40,0.1
scenario337,2,1,0,1,100,20,0,80,-90,20,20,60,0.1
scenario338,2,0,0,1,80,0,20,20,-90,80,20,80,0.1
scenario339,1,0,2,0,80,20,20,80,-90,80,0,60,0.6
scenario340,1,2,2,0,60,80,0,40,0,100,100,40,0.1
scenario341,1,2,0,1,100,40,20,100,-60,20,20,40,0.1
scenario342,1,2,2,0,80,0,60,100,60,100,60,40,0.2
scenario343,1,2,0,1,20,20,20,80,-90,20,40,60,0.1
scenario344,0,1,2,1,100,100,20,20,-90,40,40,20,0.1
scenario345,1,2,0,1,80,60,20,40,-60,100,80,20,0.6
scenario346,2,0,0,1,100,0,0,0,-90,100,0,100,0.2
scenario347,1,2,0,2,40,20,80,20,-60,20,40,40,0.4
scenario348,1,2,2,0,100,40,40,80,-90,100,0,20,0.1
scenario349,2,1,0,1,100,20,20,80,-90,40,40,60,0.2
scenario350,0,1,2,0,0,20,0,100,-30,80,0,60,1
scenario351,2,1,0,1,80,100,0,20,-60,60,20,20,0.4
scenario352,0,1,2,1,40,20,80,80,-90,60,40,40,0.1
scenario353,0,1,2,0,0,20,20,100,-30,80,0,60,1
scenario354,2,0,0,1,80,80,20,20,-90,60,40,0,0.1
scenario355,1,2,0,2,80,0,0,20,-60,80,100,80,0.8
scenario356,0,2,1,2,20,60,20,80,-60,80,20,80,0.1
scenario357,1,2,0,2,60,40,0,100,-90,80,40,40,0.4
scenario358,1,2,0,2,100,0,20,20,60,80,20,80,0.1
scenario359,0,1,1,2,80,0,100,20,-90,60,20,80,0.1
scenario360,2,0,0,1,0,20,0,100,-30,80,0,80,1
scenario361,2,0,0,1,80,0,40,20,-90,60,20,80,0.2
scenario362,2,0,0,1,80,0,40,20,-90,60,20,80,0.2
scenario363,1,2,0,2,80,20,40,0,-90,40,40,60,0.2
scenario364,2,0,0,1,100,0,20,40,-90,60,20,60,0.1
scenario365,2,0,0,1,80,0,40,40,30,60,20,80,0.2
scenario366,1,0,2,0,80,0,40,20,-90,60,40,80,0.2
scenario367,2,0,0,1,80,20,0,0,-60,60,20,80,0.4
scenario368,1,2,0,2,60,20,80,20,-90,60,0,60,0.2
scenario369,1,2,0,1,80,0,40,40,-60,60,20,20,0.2
scenario370,1,2,2,0,100,0,40,40,-60,60,0,80,0.2
scenario371,2,0,0,1,100,0,60,20,-90,60,40,20,1
scenario372,1,2,0,2,80,40,40,20,-90,20,20,80,0.8
scenario373,2,1,0,1,60,0,20,20,-90,40,20,80,0.4
scenario374,2,0,0,1,80,0,40,40,30,60,20,80,0.2
scenario375,1,2,2,0,100,0,60,60,-60,60,20,80,0.6
scenario376,1,2,2,0,0,0,20,60,-90,60,0,80,0.8
scenario377,1,0,2,0,80,40,60,20,-90,0,100,40,0.1
scenario378,1,2,2,0,100,20,40,0,-30,40,20,80,0.4
scenario379,1,2,0,2,80,0,0,20,-60,60,20,80,0.6
scenario380,1,2,0,1,80,0,20,20,-60,20,60,80,0.4
scenario381,2,0,0,1,0,20,0,20,-30,80,40,60,0.4
scenario382,0,2,1,2,40,20,100,20,-90,40,0,40,0.2
scenario383,1,2,0,2,0,0,20,20,-60,80,40,60,0.1
scenario384,0,1,2,1,80,0,40,40,0,40,20,40,1
scenario385,2,1,0,1,100,60,40,40,-30,40,40,0,0.1
scenario386,2,0,0,1,80,0,40,40,30,60,20,80,0.2
scenario387,0,2,1,2,40,20,100,20,-90,40,80,40,0.2
scenario388,2,1,0,1,60,20,0,0,-60,20,60,80,0.4
scenario389,1,2,0,2,100,80,40,40,30,60,40,60,0.4
scenario390,0,1,2,1,80,60,40,60,-60,40,40,40,0.8
scenario391,2,0,0,1,100,0,0,0,-60,80,40,0,0.1
scenario392,0,1,2,0,80,20,0,20,-60,60,0,60,1
scenario393,1,2,2,0,80,20,80,0,-30,60,0,60,0.4
scenario394,2,1,0,1,60,80,40,40,60,60,0,100,0.4
scenario395,2,0,0,1,80,20,80,0,-90,20,100,60,0.2
scenario396,0,1,2,0,20,0,0,20,-30,100,60,80,0.4
scenario397,1,2,0,1,40,40,80,0,-90,60,20,60,0.2
scenario398,2,0,0,1,80,0,40,40,30,60,20,80,0.2
scenario399,1,0,2,0,100,60,40,40,30,60,40,60,0.4
scenario400,1,2,0,2,40,40,100,20,90,60,0,60,0.2
scenario401,0,2,1,2,100,0,100,0,30,100,40,0,0.1
scenario402,2,0,1,2,80,40,20,0,0,20,80,60,0.4
scenario403,2,0,0,1,60,40,0,20,-30,80,80,80,1
scenario404,2,0,0,1,80,0,60,20,-90,20,20,80,0.2
scenario405,2,0,0,1,100,0,0,20,90,60,20,0,0.1
scenario406,0,1,2,1,80,80,40,20,-60,20,40,40,1
scenario407,1,2,2,0,40,80,60,20,30,60,20,100,0.2
scenario408,0,1,2,1,20,20,0,100,-30,100,80,60,0.4
scenario409,0,2,1,2,0,0,100,20,0,100,60,80,1
scenario410,2,0,0,1,80,0,40,40,30,60,20,80,0.2
scenario411,1,2,2,0,60,60,60,20,0,60,40,100,0.1
scenario412,2,1,0,1,80,0,40,40,30,80,40,60,0.4
scenario413,1,2,0,2,40,60,100,0,-60,60,20,40,0.2
scenario414,1,2,2,0,20,100,20,0,0,60,0,100,0.2
scenario415,0,2,1,2,0,100,100,20,30,100,20,60,0.2
scenario416,1,2,0,2,100,0,0,40,60,80,20,0,0.1
scenario417,2,0,1,2,100,60,40,40,30,60,60,40,0.6
